Time [s],Packet ID,MOSI,MISO
234.755712749999986,978,0x02,0xFF
234.755750937500011,978,0xFF,0x00
234.755778312500013,978,0xFF,0xE2
234.755805874999993,978,0xFF,0x3A
234.856736374999997,979,0xF4,0xFF
235.222605062500008,980,0x1A,0xFF
235.222632374999989,980,0x02,0xFF
235.222670499999992,980,0xFF,0x28
235.222697937499987,980,0xFF,0xF4
235.222725562499988,980,0xFF,0x3A
235.323664812499999,981,0xF4,0xFF
235.688523437500010,982,0x1A,0xFF
235.688550749999990,982,0x02,0xFF
235.688588874999994,982,0xFF,0x05
235.688616312499988,982,0xFF,0xDF
235.688643937499990,982,0xFF,0x3A
235.789531374999996,983,0xF4,0xFF
236.156052499999987,984,0x1A,0xFF
236.156079812499996,984,0x02,0xFF
236.156117875000007,984,0xFF,0xD7
236.156145500000008,984,0xFF,0x02
236.156172875000010,984,0xFF,0x3B
236.257028249999991,985,0xF4,0xFF
236.622698874999998,986,0x1A,0xFF
236.622726125000014,986,0x02,0xFF
236.622764249999989,986,0xFF,0x5D
236.622791812499997,986,0xFF,0xF6
236.622819437499999,986,0xFF,0x3A
236.723704312499990,987,0xF4,0xFF
237.089225249999998,988,0x1A,0xFF
237.089252499999986,988,0x02,0xFF
237.089290624999990,988,0xFF,0x29
237.089318125000005,988,0xFF,0xFA
237.089345750000007,988,0xFF,0x3A
237.190222812499997,989,0xF4,0xFF
237.555778874999987,990,0x1A,0xFF
237.555806187499996,990,0x02,0xFF
237.555844250000007,990,0xFF,0xD9
237.555871812499987,990,0xFF,0xF7
237.555899500000010,990,0xFF,0x3A
237.656766000000005,991,0xF4,0xFF
238.022356250000001,992,0x1A,0xFF
238.022383562500011,992,0x02,0xFF
238.022421624999993,992,0xFF,0x32
238.022449125000009,992,0xFF,0xE5
238.022476687499989,992,0xFF,0x3A
238.123351812500005,993,0xF4,0xFF
238.488804687499993,994,0x1A,0xFF
238.488831937500009,994,0x02,0xFF
238.488870062500013,994,0xFF,0x43
238.488897500000007,994,0xFF,0x12
238.488924999999995,994,0xFF,0x3B
238.589764500000001,995,0xF4,0xFF
238.956287812499994,996,0x1A,0xFF
238.956315125000003,996,0x02,0xFF
238.956353187500014,996,0xFF,0x07
238.956380625000008,996,0xFF,0xE1
238.956408187499989,996,0xFF,0x3A
239.057261124999997,997,0xF4,0xFF
239.422779187499998,998,0x1A,0xFF
239.422806500000007,998,0x02,0xFF
239.422844562499989,998,0xFF,0xCD
239.422872187499991,998,0xFF,0x02
239.422899562499992,998,0xFF,0x3B
239.523784624999990,999,0xF4,0xFF
239.889338874999993,1000,0x1A,0xFF
239.889366187500002,1000,0x02,0xFF
239.889404250000013,1000,0xFF,0x6D
239.889431875000014,1000,0xFF,0xDF
239.889459499999987,1000,0xFF,0x3A
239.990315374999994,1001,0xF4,0xFF
240.355852625000011,1002,0x1A,0xFF
240.355879874999999,1002,0x02,0xFF
240.355917937500010,1002,0xFF,0xD0
240.355945437499997,1002,0xFF,0xDF
240.355973062499999,1002,0xFF,0x3A
240.456847250000010,1003,0xF4,0xFF
240.822477375000005,1004,0x1A,0xFF
240.822504687499986,1004,0x02,0xFF
240.822542749999997,1004,0xFF,0xE7
240.822570374999998,1004,0xFF,0xF4
240.822597937500007,1004,0xFF,0x3A
240.923514624999996,1005,0xF4,0xFF
241.289178687499998,1006,0x1A,0xFF
241.289205937499986,1006,0x02,0xFF
241.289243999999997,1006,0xFF,0x5D
241.289271624999998,1006,0xFF,0xF0
241.289299125000014,1006,0xFF,0x3A
241.390212437499997,1007,0xF4,0xFF
241.756061499999987,1008,0x1A,0xFF
241.756088750000004,1008,0x02,0xFF
241.756126875000007,1008,0xFF,0x46
241.756154374999994,1008,0xFF,0x00
241.756181812499989,1008,0xFF,0x3B
241.857124562499990,1009,0xF4,0xFF
242.222859999999997,1010,0x1A,0xFF
242.222887312500006,1010,0x02,0xFF
242.222925374999988,1010,0xFF,0x9D
242.222952937499997,1010,0xFF,0xF8
242.222980500000006,1010,0xFF,0x3A
242.323823000000004,1011,0xF4,0xFF
242.689449312499988,1012,0x1A,0xFF
242.689476624999998,1012,0x02,0xFF
242.689514750000001,1012,0xFF,0x93
242.689542249999988,1012,0xFF,0xEE
242.689569874999989,1012,0xFF,0x3A
242.790462312500011,1013,0xF4,0xFF
243.156209562500010,1014,0x1A,0xFF
243.156236812499998,1014,0x02,0xFF
243.156274937500001,1014,0xFF,0x14
243.156302374999996,1014,0xFF,0xFB
243.156329999999997,1014,0xFF,0x3A
243.257239875000010,1015,0xF4,0xFF
243.623031812499988,1016,0x1A,0xFF
243.623059124999997,1016,0x02,0xFF
243.623097250000001,1016,0xFF,0x50
243.623124687499995,1016,0xFF,0xE1
243.623152250000004,1016,0xFF,0x3A
243.724057687499993,1017,0xF4,0xFF
244.089588999999989,1018,0x1A,0xFF
244.089616250000006,1018,0x02,0xFF
244.089654312499988,1018,0xFF,0x77
244.089681874999997,1018,0xFF,0xE3
244.089709437500005,1018,0xFF,0x3A
244.190575999999993,1019,0xF4,0xFF
244.556141687500002,1020,0x1A,0xFF
244.556168937499990,1020,0x02,0xFF
244.556207062499993,1020,0xFF,0x52
244.556234562500009,1020,0xFF,0x09
244.556262000000004,1020,0xFF,0x3B
244.657136374999993,1021,0xF4,0xFF
245.022837750000008,1022,0x1A,0xFF
245.022865062499989,1022,0x02,0xFF
245.022903124999999,1022,0xFF,0x65
245.022930687500008,1022,0xFF,0x0E
245.022958187499995,1022,0xFF,0x3B
245.123854812500014,1023,0xF4,0xFF
245.489581937499992,1024,0x1A,0xFF
245.489609250000001,1024,0x02,0xFF
245.489647312500011,1024,0xFF,0x89
245.489674812499999,1024,0xFF,0x03
245.489702249999993,1024,0xFF,0x3B
245.590594250000009,1025,0xF4,0xFF
245.956168437499997,1026,0x1A,0xFF
245.956195687500013,1026,0x02,0xFF
245.956233812499988,1026,0xFF,0x3A
245.956261312500004,1026,0xFF,0xD5
245.956288875000013,1026,0xFF,0x3A
246.057154499999996,1027,0xF4,0xFF
246.422640312499993,1028,0x1A,0xFF
246.422667562500010,1028,0x02,0xFF
246.422705624999992,1028,0xFF,0x6A
246.422733187500000,1028,0xFF,0xD8
246.422760687499988,1028,0xFF,0x3A
246.523643249999992,1029,0xF4,0xFF
246.890125437499989,1030,0x1A,0xFF
246.890152687500006,1030,0x02,0xFF
246.890190749999988,1030,0xFF,0xA1
246.890218187500011,1030,0xFF,0x11
246.890245625000006,1030,0xFF,0x3B
246.991079374999998,1031,0xF4,0xFF
247.356671812499997,1032,0x1A,0xFF
247.356699125000006,1032,0x02,0xFF
